Volume Fraction,Matrix Type,Fibre Type,Matrix Elastic Modulus,Matrix Poisson Ratio,Fibre Density,Fibre Elastic Modulus,Fibre Poisson Ratio,Strain Rate,Fibre Shape,Composite Yield Strain
0.28070605,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.015268128
0.19383001,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.016157411
0.19016266,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.015118011
0.25392878,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.01926651
0.19639187,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.3,1.0,0.021974554
0.08805668,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.027497333
0.21700116,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.015608944
0.21294038,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.021032434
0.08181013,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.04248072
0.37820658,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.2,1.0,0.015819546
0.10809764,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,0.040518302
0.069739334,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.02591452
0.10131493,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.017893434
0.15728585,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,0.02872314
0.21800265,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.010608376
0.32340866,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,0.033272408
0.43654105,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.024368968
0.10340902,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.023516025
0.4843192,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.009411918
0.14580563,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.017175462
0.28210884,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.010324694
0.08533219,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.017893434
0.34413815,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.009751775
0.24906786,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.018693818
0.42547968,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,0.025068915
0.10554163,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.017567022
0.11107717,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,0.03408379
0.24771844,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.02588716
0.41434324,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.015537659
0.29831228,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.012514797
0.33640867,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.010324694
0.34844407,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.2,1.0,0.028611757
0.282189,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.033002216
0.29921588,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.018914334
0.10190657,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.3,1.0,0.017016087
0.098868355,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.2,1.0,0.024158096
0.11254679,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.024121063
0.2759706,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.012823586
0.14424679,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.016476287
0.08671993,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.019241907
0.2358546,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.03382708
0.474286,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.008210891
0.34627646,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.0132359555
0.35321736,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.012786814
0.38701633,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.2,1.0,0.016283348
0.4722857,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.012180902
0.477292,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.014528144
0.18225443,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.014985826
0.33853793,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.012070435
0.14223227,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,0.035664745
0.44688338,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.012384376
0.066867135,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.024171568
0.308135,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.017673679
0.45479786,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.012361694
0.15679544,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.015971981
0.15753728,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.015206103
0.26203018,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.011951026
0.44942546,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.008652659
0.42431152,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,0.0252651
0.057892125,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,0.04254918
0.40563095,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.013996813
0.49588147,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.009761936
0.39801055,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.028540246
0.3330985,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.023411995
0.29573983,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.018206414
0.20166786,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.026665365
0.35202724,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,0.029361729
0.14491397,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.022703309
0.08295949,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,0.034049276
0.3742684,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.015233874
0.4624781,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,0.021930257
0.18641417,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.011993201
0.30207562,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.014458996
0.3327061,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.012346461
0.3996797,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.3,1.0,0.027896184
0.39241934,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,0.026719704
0.15388182,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.021777023
0.0763377,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.021605685
0.29689586,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,0.027182106
0.38282523,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,0.029361729
0.49296913,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.010320354
0.4820772,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.010025185
0.36697105,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.015298572
0.27477923,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.018559627
0.27438644,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.019450305
0.41669357,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.019445311
0.2702239,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.010804674
0.40286806,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.016136933
0.30996868,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.01048686
0.13221669,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.0135732405
0.36283445,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.012840624
0.45325568,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.011673697
0.33256343,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.018136822
0.43989724,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.018530924
0.37949872,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,0.019607365
0.16083415,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,0.03819459
0.22088921,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.01113589
0.44816345,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.0121922055
0.35316923,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.029271226
0.24425532,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.03606099
0.3606735,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.012786814
0.24269494,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.015268128
0.14312537,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.017623268
0.09443706,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.024493936
0.17707452,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.011777381
0.12033242,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.022000983
0.4129408,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.013142649
0.31227013,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.010864933
0.3350824,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.018136822
0.1868778,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.021504587
0.2883318,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,0.03069694
0.45594284,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.3,1.0,0.008857985
0.1266053,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.022313558
0.48111847,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.011216118
0.44362545,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.011195113
0.44009086,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.016493378
0.18618537,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.021562925
0.47137964,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.011451085
0.30495745,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.01382412
0.34950945,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.3,1.0,0.02905692
0.36633763,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.010672723
0.34522614,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.017322123
0.13748682,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.017333262
0.34084406,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.009779538
0.10029995,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.04089117
0.43358707,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.013620293
0.09424276,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.02469441
0.113167785,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.01790772
0.32987213,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.017943861
0.13766855,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.022071537
0.28046355,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.011951026
0.22938634,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.0108627565
0.1736588,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.021257874
0.08142015,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.030649172
0.12311894,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,0.038983617
0.1745695,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.021645587
0.29092997,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.011610587
0.35120744,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.01743184
0.43970484,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.012433582
0.34738654,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.012480462
0.1766992,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.037182387
0.44755667,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,0.018706866
0.49173033,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.008891557
0.121302925,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,0.04070474
0.32693505,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,0.032003198
0.3941647,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.014718298
0.19230793,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,0.02872314
0.13142654,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.013502071
0.07404628,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.02619945
0.3049016,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.013497648
0.43968016,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.023804992
0.21983813,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.01971791
0.20185256,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.013719183
0.09348783,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.02396214
0.48900923,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.014129558
0.3977639,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.015987195
0.06837966,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.02745145
0.2451842,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.015916761
0.08731125,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.2,1.0,0.039931677
0.41053787,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.011543164
0.49702585,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.008531281
0.24261877,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.019196734
0.18085952,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.015081995
0.15711604,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.017558407
0.3418045,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,0.022549536
0.07096344,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.0253923
0.41104043,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,0.023485377
0.47721222,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,0.0215871
0.19239801,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.014001882
0.48514727,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.010227636
0.095554926,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.025312254
0.4672359,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.012196852
0.30661872,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.012101658
0.14617279,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.038989447
0.32936534,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,0.033272408
0.45484206,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.013708409
0.22533505,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.019671489
0.10594731,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,0.0425016
0.48911652,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.008963881
0.08895862,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.02469441
0.36047676,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.015194987
0.08350777,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.041764554
0.2851079,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,0.02955278
0.10600545,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.019647636
0.48214197,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.011862041
0.06209734,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.2,1.0,0.029525328
0.23694736,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.01926651
0.33844373,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.2,1.0,0.031855606
0.06146912,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.024171568
0.33501738,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.012018591
0.12414674,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.022640325
0.31727013,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,0.033626914
0.17452663,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.021257874
0.22106637,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.3,1.0,0.020304054
0.21004555,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.3,1.0,0.014443153
0.3831781,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.029271226
0.093312085,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.014622812
0.46141756,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.008638428
0.39093918,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.015101028
0.32864758,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.017943861
0.48876917,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,0.019157516
0.38021585,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,0.02858799
0.06852707,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,0.043105364
0.3255042,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.0133881
0.3280694,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,0.032003198
0.112623245,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.017567022
0.35839435,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.013097826
0.1213736,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.016207699
0.19389781,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.021032434
0.13549337,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.024066128
0.40153092,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.011935849
0.06628771,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,0.045066144
0.3521721,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.016661964
0.32556793,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,0.024299482
0.42083827,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,0.024519565
0.49002284,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,0.0130913025
0.28122735,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.010467001
0.17162272,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.022000983
0.41374734,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.009733268
0.41796625,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.011543164
0.26523912,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,0.032913465
0.20339,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.014985826
0.21415783,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,1.0,0.014225552
0.48709354,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.010734106
0.27848288,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.013462601
0.439906,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,0.025068915
0.121801145,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.02295377
0.43075663,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,1.0,0.010049976
0.055960715,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.03213324
0.09269326,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.024958158
0.48303142,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.011112485
0.38401878,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.02710185
0.12333789,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.016067237
0.1508227,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.015523734
0.32809994,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.015784312
0.1470624,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.024958158
0.47010496,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.009573114
0.24364732,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,0.027182106
0.4086572,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.009563513
0.14092728,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,0.040377434
0.17805466,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,0.02872314
0.266802,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,0.033339977
0.15916216,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.022228025
0.22467633,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.0138640795
0.3389931,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.010772016
0.2550553,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.3,1.0,0.012853184
0.09600382,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.02524508
0.08986401,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.019832302
0.10072672,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.024493936
0.14616585,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.023575423
0.31622595,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.017673679
0.3806913,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.016236555
0.35924107,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.010529404
0.3013853,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,0.03254164
0.3819656,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.012786814
0.088505425,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.04119512
0.1381292,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,0.037493795
0.21375011,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.011475742
0.44276887,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.022965902
0.15996163,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,0.030071778
0.34150127,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,0.022984352
0.49116018,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,0.018230103
0.39086914,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.015194987
0.43500832,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.024368968
0.39215943,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,0.02838102
0.17943467,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.037960146
0.35076573,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.023411995
0.109396555,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.023516025
0.34490997,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.3,1.0,0.0123216435
0.19178282,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.013845319
0.100548044,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.014622812
0.3148881,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.016860958
0.4806773,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.019690044
0.056255374,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.023465635
0.26088923,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.019359607
0.33927736,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.010270485
0.36401245,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.016835788
0.09875255,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.019802487
0.070119336,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.024599066
0.15780348,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.016317619
0.42292055,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.009072191
0.4715757,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.009465085
0.27078974,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.3,1.0,0.012853184
0.07703971,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,0.03940744
0.33589438,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.018428298
0.48550475,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.009411918
0.05977532,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.027488401
0.094074585,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.04119512
0.15514378,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.028703947
0.45947236,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.010470291
0.1197919,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,0.041445076
0.39469546,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.010842828
0.4017538,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.02710185
