Volume Fraction,Matrix Type,Fibre Type,Matrix Elastic Modulus,Matrix Poisson Ratio,Fibre Density,Fibre Elastic Modulus,Fibre Poisson Ratio,Strain Rate,Fibre Shape,Resilience
0.44154912,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.1895726
0.075219534,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.3,1.0,0.19015221
0.46968943,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.18920399
0.13843946,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.18856275
0.3407171,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.19004053
0.24117017,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,3.0303533
0.052684896,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.2,1.0,0.19101831
0.36912385,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,2.5554833
0.055334177,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.19119287
0.23705673,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19033484
0.45561072,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,1.148184
0.39326084,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.18849286
0.39608315,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,2.5554833
0.3503715,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,2.6045609
0.21109818,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.19031405
0.44458228,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.18849157
0.37492865,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.18847099
0.43237612,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.18849967
0.27755857,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19033484
0.1429539,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.18849286
0.44977522,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.19010091
0.39519212,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,2.4006653
0.28704578,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.18961416
0.12193199,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,1.9124146
0.30231205,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.4861748
0.40328577,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.19004053
0.24519046,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.18961416
0.41280648,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.18849967
0.07489217,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.2,1.0,3.3240666
0.17646775,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.8526437
0.06642818,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.19001476
0.14746535,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.3,1.0,0.18965401
0.07812913,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.2,1.0,0.19101831
0.16119662,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.19020933
0.38082853,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.18924393
0.15531936,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.18854487
0.34369257,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.18948957
0.10051973,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,3.1376317
0.1720303,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.18850234
0.24598399,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18851161
0.43715245,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.18852861
0.06440675,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.2,1.0,0.1903936
0.05303238,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.19083549
0.24618211,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.5998008
0.1320056,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19033484
0.085979074,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.18846077
0.45202482,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,2.1219764
0.1426237,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.19006933
0.43953592,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18851161
0.10992099,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.19028614
0.11841126,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.18992823
0.16996482,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19033484
0.45857537,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.18953808
0.22884697,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.18929726
0.45453054,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.18847641
0.27707085,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,2.8485723
0.19444901,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,1.8831375
0.1740039,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.18970843
0.14480792,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.18970843
0.44631132,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.1971316
0.17248006,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.71041
0.14080226,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.19004053
0.35994652,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.3384855
0.36558935,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,2.52305
0.11029402,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.19035035
0.20685329,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,1.7928709
0.10909712,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.19006933
0.09192214,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,3.3236778
0.19446535,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.18847641
0.37928143,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.18849157
0.13056478,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.18880573
0.2912544,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.3,1.0,2.5611825
0.18614769,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,3.0440743
0.087067105,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.19082382
0.19634914,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19033484
0.24756691,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,1.7226384
0.10457205,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,3.3236778
0.30483776,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.18980244
0.40273482,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.188564
0.14484198,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.19006933
0.3904668,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.1900073
0.08539887,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.19082382
0.42973408,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.2625372
0.34253606,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.18854322
0.16845082,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.18934005
0.40372998,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.18847641
0.48446068,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.18849967
0.30898654,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.18854487
0.123508774,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.19010629
0.21274243,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.1900073
0.41332957,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.3384855
0.2974785,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,1.4758239
0.38276133,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,2.5451279
0.081679925,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.188769
0.23298045,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.19031405
0.45234022,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.1971316
0.31882048,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,2.7285352
0.22306053,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.18852861
0.3144992,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.18849157
0.09882065,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18854053
0.4378837,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.18953212
0.12505576,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.18849286
0.13090307,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.189975
0.48985085,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.18901923
0.13830751,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.18853119
0.42043862,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.1900073
0.22188291,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.19008233
0.060449835,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,3.2975996
0.15426521,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.3,1.0,0.18965401
0.0601648,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.1897733
0.23684607,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.18958922
0.44952366,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18851161
0.14947334,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.7533011
0.11499115,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.19013298
0.40706083,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.18963568
0.3130454,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18851161
0.13048853,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.3,1.0,3.143511
0.069637425,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.19040206
0.07046894,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.19087389
0.26256344,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.18943815
0.24113956,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.18846984
0.40217432,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.2365515
0.43184385,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.19010091
0.0632569,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.1906114
0.48342872,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.18848546
0.3069378,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.18980244
0.38173783,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.18953212
0.45538574,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.18929726
0.38593882,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.18849967
0.103158586,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.19020933
0.3352506,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.18982723
0.10762314,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,3.1857262
0.22466227,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.18926528
0.056032334,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.18957452
0.051770337,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.19025688
0.15809259,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.19004053
0.3442285,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18851161
0.0885108,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,3.1376317
0.20896816,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,1.7914463
0.068624556,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.18846077
0.13046414,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,3.077524
0.3580486,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,2.6523705
0.1456675,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.19031563
0.31399179,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,1.6535915
0.18221371,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.1884737
0.31777054,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.19027014
0.40075952,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.18854487
0.32601926,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.5502305
0.076848544,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.19051322
0.051210407,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.18957452
0.076839805,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.1901976
0.18708818,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.71041
0.11394276,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.19020933
0.08881771,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.1901976
0.18790105,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.188564
0.0650753,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.2,1.0,3.3240666
0.48504466,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18851161
0.2688946,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18851161
0.14901453,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.18994689
0.42428407,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.1884347
0.134376,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.188564
0.1757383,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,2.0136266
0.4347721,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.18949264
0.118455276,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,3.0835872
0.059235837,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,3.279865
0.32446858,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.18924393
0.058869213,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.1897733
0.39095026,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.1893568
0.39832142,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.18982723
0.38625824,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19033484
0.39593887,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,2.4405925
0.3440312,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,2.6160755
0.11126841,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.18934005
0.2942406,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.18926528
0.13774502,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,3.0835872
0.12141868,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.18860368
0.056284558,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.1906114
0.23490614,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.19010629
0.16008812,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.8624234
0.32464305,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,2.6636326
0.47347993,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.18854487
0.1140365,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.19013298
0.18940105,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.2,1.0,0.18984397
0.21711159,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.19031563
0.41135296,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.2,1.0,2.38261
0.108115,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18854053
0.28470543,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.18848546
0.4776616,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.18918177
0.22957452,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,3.0229497
0.13965261,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.19020933
0.4555433,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.3,1.0,0.18963405
0.480536,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.3,1.0,0.1891857
0.37629226,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.4837348
0.07289897,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.18849286
0.14732878,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.1885604
0.05020818,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.19026132
0.37071,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.18901923
0.09827011,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,3.23238
0.056662783,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,3.5949292
0.47503164,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,2.1027865
0.15608975,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.18851782
0.47523317,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,2.1357617
0.3981284,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.18961416
0.081167996,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.18854487
0.3000479,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.18948957
0.09336346,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.19004053
0.43969658,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.18982723
0.49229562,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.1884347
0.2324969,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,3.0835872
0.38113898,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.19027014
0.4723919,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,1.0570794
0.30952743,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,2.5433247
0.39407623,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,1.3008568
0.1503047,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.18854322
0.061744973,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.19095658
0.35320976,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.18948957
0.35930938,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18851161
0.18887329,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,3.0421581
0.39452118,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19033484
0.11212895,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,1.0,0.19015248
0.21159573,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.1902317
0.07991254,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.18873431
0.07816307,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,3.3236778
0.31293648,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.1900073
0.053487867,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,1.0,0.19107403
0.16434771,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.19004053
0.11706164,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.19006063
0.18357223,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.1896665
0.17366685,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,3.1054883
0.457471,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.18948957
0.08191897,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.1895389
0.36902177,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.18963568
0.28756198,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.18992823
0.1783585,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.18973461
0.08413084,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,2.2388701
0.21471125,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.18854322
0.46506825,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,2.2815893
0.37795246,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,1.324256
0.114905775,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,3.0835872
0.35023052,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.18956165
0.4834674,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19017407
0.3880365,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.18973461
0.41419995,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.3,1.0,0.18968649
0.30848393,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.19004053
0.1731033,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18854053
0.12954453,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.18958922
0.3184499,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.19004053
0.10626025,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.19028614
0.22164956,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.1893568
0.15884808,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.18947518
0.269326,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,2.94572
0.14675835,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.18860368
0.45024058,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,2.2818308
0.059171647,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,3.3016305
0.42727476,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.18846984
0.1672412,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.8526437
0.22367468,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,1.7738202
0.411089,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,1.324256
0.4727448,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,2.1027865
0.129384,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.19010629
0.41327852,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,2.4097567
0.41406426,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,2.279378
0.1808501,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,3.1054883
0.28588718,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.5998008
0.16716215,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.19031405
0.07229009,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.3,1.0,0.19045827
0.15028632,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.19040206
0.42017272,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.18849286
0.45018956,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.18965195
0.19854969,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.8330114
0.39806446,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.18847099
0.055228416,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.18976185
0.14113328,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.18853119
0.30207017,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.18992823
0.07730837,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.18873735
0.4180042,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.1896729
0.30535993,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.18854487
0.17082036,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.18853119
0.21614401,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.18961103
0.29453465,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.3,1.0,0.18968649
0.42279628,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,1.1398548
0.17450483,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.19006933
0.31169057,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.18849157
0.1988554,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.18958922
0.09928829,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,3.3178368
0.10539673,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.9425985
0.45243552,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.18849157
0.47703588,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,1.9519788
0.08501676,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.19013989
0.16583617,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,3.1054883
0.1435877,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.18974116
0.47875863,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.18922122
0.48424658,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.188564
0.09050895,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.2,1.0,3.2119403
