Volume fraction,Matrix Young's modulus,Matrix Poisson ratio,Fiber Young's modulus,Fiber Poisson ratio,Matrix tensile strengh,Fiber tensile strengh,Fiber Shape,Fiber Length,Composite tensile stregth
0.063499637,5.35,0.354,232,0.279,86.6,5532,2,1,292.3611379
0.610385537,5.35,0.354,232,0.279,86.6,5532,1,1,2560.325872
0.407106185,5.35,0.354,232,0.279,86.6,5532,1,1,1617.39049
0.080291326,5.35,0.354,232,0.279,86.6,5532,2,1,367.1225339
0.637922215,5.35,0.354,232,0.279,86.6,5532,3,1,2673.83233
0.576653075,5.35,0.354,232,0.279,86.6,5532,3,1,2369.572761
0.380911914,5.35,0.354,232,0.279,86.6,5532,3,1,1524.985296
0.666140306,5.35,0.354,232,0.279,86.6,5532,1,1,2839.446696
0.289340754,5.35,0.354,232,0.279,86.6,5532,1,1,1269.928353
0.590382013,5.35,0.354,232,0.279,86.6,5532,3,1,2476.198252
0.315179539,5.35,0.354,232,0.279,86.6,5532,1,1,1327.461436
0.531230217,5.35,0.354,232,0.279,86.6,5532,1,1,2177.950681
0.098796678,5.35,0.354,232,0.279,86.6,5532,1,1,430.409513
0.446976548,5.35,0.354,232,0.279,86.6,5532,1,1,1918.037816
0.313650604,5.35,0.354,232,0.279,86.6,5532,3,1,1283.351646
0.569896525,5.35,0.354,232,0.279,86.6,5532,2,1,2444.431092
0.557108772,5.35,0.354,232,0.279,86.6,5532,3,1,2296.080602
0.276139961,5.35,0.354,232,0.279,86.6,5532,2,1,1252.506422
0.102952622,5.35,0.354,232,0.279,86.6,5532,2,1,501.6807385
0.064932354,5.35,0.354,232,0.279,86.6,5532,1,1,268.0823672
0.574939626,5.35,0.354,232,0.279,86.6,5532,3,1,2339.129065
0.368246724,5.35,0.354,232,0.279,86.6,5532,2,1,1547.144692
0.63839674,5.35,0.354,232,0.279,86.6,5532,2,1,2752.835249
0.268495131,5.35,0.354,232,0.279,86.6,5532,3,1,1059.727172
0.612833863,5.35,0.354,232,0.279,86.6,5532,2,1,2651.775838
0.523997205,5.35,0.354,232,0.279,86.6,5532,1,1,2289.581826
0.517933458,5.35,0.354,232,0.279,86.6,5532,1,1,2186.338389
0.600868702,5.35,0.354,232,0.279,86.6,5532,1,1,2492.174815
0.272969407,5.35,0.354,232,0.279,86.6,5532,3,1,1147.428447
0.455197585,5.35,0.354,232,0.279,86.6,5532,1,1,1788.503342
0.077084354,5.35,0.354,232,0.279,86.6,5532,1,1,323.2487349
0.086399725,5.35,0.354,232,0.279,86.6,5532,2,1,415.0459193
0.233722264,5.35,0.354,232,0.279,86.6,5532,1,1,974.8571115
0.602774161,5.35,0.354,232,0.279,86.6,5532,2,1,2611.535048
0.432528347,5.35,0.354,232,0.279,86.6,5532,3,1,1773.045167
0.275376511,5.35,0.354,232,0.279,86.6,5532,3,1,1192.992852
0.078175551,5.35,0.354,232,0.279,86.6,5532,1,1,319.6172392
0.092007293,5.35,0.354,232,0.279,86.6,5532,2,1,418.4146056
0.678694052,5.35,0.354,232,0.279,86.6,5532,2,1,2911.950503
0.181771187,5.35,0.354,232,0.279,86.6,5532,3,1,743.0594812
0.066953519,5.35,0.354,232,0.279,86.6,5532,3,1,268.2119223
0.596714675,5.35,0.354,232,0.279,86.6,5532,1,1,2475.334158
0.52319445,5.35,0.354,232,0.279,86.6,5532,3,1,2176.271592
0.659374535,5.35,0.354,232,0.279,86.6,5532,1,1,2807.705767
0.244247328,5.35,0.354,232,0.279,86.6,5532,3,1,1045.511668
0.538905907,5.35,0.354,232,0.279,86.6,5532,2,1,2363.122579
0.597785532,5.35,0.354,232,0.279,86.6,5532,2,1,2565.723471
0.543170816,5.35,0.354,232,0.279,86.6,5532,3,1,2266.58154
0.633752072,5.35,0.354,232,0.279,86.6,5532,1,1,2731.053169
0.19273674,5.35,0.354,232,0.279,86.6,5532,2,1,944.9699728
0.084355992,5.35,0.354,232,0.279,86.6,5532,1,1,365.9738563
0.346765463,5.35,0.354,232,0.279,86.6,5532,1,1,1413.324893
0.531601414,5.35,0.354,232,0.279,86.6,5532,1,1,2246.029435
0.503985894,5.35,0.354,232,0.279,86.6,5532,3,1,2008.113035
0.103420889,5.35,0.354,232,0.279,86.6,5532,1,1,472.6125465
0.36438451,5.35,0.354,232,0.279,86.6,5532,1,1,1568.671614
0.351759671,5.35,0.354,232,0.279,86.6,5532,3,1,1464.772246
0.571728683,5.35,0.354,232,0.279,86.6,5532,2,1,2508.567368
0.633431512,5.35,0.354,232,0.279,86.6,5532,2,1,2683.632451
0.376807284,5.35,0.354,232,0.279,86.6,5532,1,1,1602.3024
0.430491471,5.35,0.354,232,0.279,86.6,5532,3,1,1627.636697
0.372581971,5.35,0.354,232,0.279,86.6,5532,1,1,1504.939641
0.064864844,5.35,0.354,232,0.279,86.6,5532,1,1,257.9273784
0.438559821,5.35,0.354,232,0.279,86.6,5532,2,1,1944.805542
0.669909498,5.35,0.354,232,0.279,86.6,5532,2,1,2880.339718
0.275569645,5.35,0.354,232,0.279,86.6,5532,1,1,1141.236534
0.194548693,5.35,0.354,232,0.279,86.6,5532,3,1,854.2320132
0.615568888,5.35,0.354,232,0.279,86.6,5532,1,1,2618.877236
0.079713532,5.35,0.354,232,0.279,86.6,5532,2,1,345.3186786
0.505330431,5.35,0.354,232,0.279,86.6,5532,2,1,2165.688592
0.399946514,5.35,0.354,232,0.279,86.6,5532,3,1,1617.30255
0.335869008,5.35,0.354,232,0.279,86.6,5532,3,1,1347.73955
0.260433386,5.35,0.354,232,0.279,86.6,5532,3,1,1112.199617
0.47310302,5.35,0.354,232,0.279,86.6,5532,3,1,1958.85181
0.550381356,5.35,0.354,232,0.279,86.6,5532,2,1,2418.73764
0.230735099,5.35,0.354,232,0.279,86.6,5532,2,1,1036.458781
0.126465818,5.35,0.354,232,0.279,86.6,5532,1,1,573.1085903
0.325577119,5.35,0.354,232,0.279,86.6,5532,2,1,1483.205902
0.176864442,5.35,0.354,232,0.279,86.6,5532,3,1,729.4852787
0.425347406,5.35,0.354,232,0.279,86.6,5532,1,1,1679.118435
0.08184436,5.35,0.354,232,0.279,86.6,5532,3,1,332.0137592
0.696767166,5.35,0.354,232,0.279,86.6,5532,1,1,2994.362716
0.312235069,5.35,0.354,232,0.279,86.6,5532,2,1,1400.24142
0.689581382,5.35,0.354,232,0.279,86.6,5532,2,1,2957.793356
0.270403844,5.35,0.354,232,0.279,86.6,5532,1,1,1191.712938
0.551729497,5.35,0.354,232,0.279,86.6,5532,2,1,2390.867391
0.122449698,5.35,0.354,232,0.279,86.6,5532,3,1,540.4217656
0.076227435,5.35,0.354,232,0.279,86.6,5532,2,1,354.7791475
0.326903389,5.35,0.354,232,0.279,86.6,5532,3,1,1395.016
0.565148103,5.35,0.354,232,0.279,86.6,5532,3,1,2379.790888
0.063200347,5.35,0.354,232,0.279,86.6,5532,2,1,289.8258587
0.116623929,5.35,0.354,232,0.279,86.6,5532,3,1,499.6387104
0.669133049,5.35,0.354,232,0.279,86.6,5532,2,1,2876.431373
0.568061268,5.35,0.354,232,0.279,86.6,5532,2,1,2475.244537
0.077371052,5.35,0.354,232,0.279,86.6,5532,3,1,314.4535288
0.101482286,5.35,0.354,232,0.279,86.6,5532,1,1,419.0629699
0.340448588,5.35,0.354,232,0.279,86.6,5532,2,1,1562.073465
0.324375853,5.35,0.354,232,0.279,86.6,5532,3,1,1346.650816
0.386632398,5.35,0.354,232,0.279,86.6,5532,2,1,1801.402529
0.668413901,5.35,0.354,232,0.279,86.6,5532,2,1,2854.812224
0.270609957,5.35,0.354,232,0.279,86.6,5532,1,1,1124.912753
0.135994838,5.35,0.354,232,0.279,86.6,5532,2,1,632.8574778
0.151565231,5.35,0.354,232,0.279,86.6,5532,2,1,733.632473
0.275089619,5.35,0.354,232,0.279,86.6,5532,3,1,1097.661612
0.099339932,5.35,0.354,232,0.279,86.6,5532,2,1,454.7333464
0.689056376,5.35,0.354,232,0.279,86.6,5532,2,1,2959.410567
0.464367399,5.35,0.354,232,0.279,86.6,5532,2,1,2039.802007
0.366517952,5.35,0.354,232,0.279,86.6,5532,1,1,1519.328502
0.145782836,5.35,0.354,232,0.279,86.6,5532,2,1,715.3319875
0.582750219,5.35,0.354,232,0.279,86.6,5532,1,1,2409.216302
0.367114091,5.35,0.354,232,0.279,86.6,5532,2,1,1759.017227
0.160911559,5.35,0.354,232,0.279,86.6,5532,1,1,671.3353591
0.1831954,5.35,0.354,232,0.279,86.6,5532,3,1,750.1786253
0.306642844,5.35,0.354,232,0.279,86.6,5532,3,1,1262.06618
0.659131539,5.35,0.354,232,0.279,86.6,5532,2,1,2835.805196
0.634615111,5.35,0.354,232,0.279,86.6,5532,2,1,2697.156294
0.463623106,5.35,0.354,232,0.279,86.6,5532,3,1,1883.196643
0.298219782,5.35,0.354,232,0.279,86.6,5532,1,1,1207.87177
0.532538491,5.35,0.354,232,0.279,86.6,5532,3,1,2185.177185
0.687754804,5.35,0.354,232,0.279,86.6,5532,3,1,2921.883794
0.135707869,5.35,0.354,232,0.279,86.6,5532,3,1,596.1714258
0.141859718,5.35,0.354,232,0.279,86.6,5532,1,1,631.5436826
0.293096018,5.35,0.354,232,0.279,86.6,5532,1,1,1167.245509
0.169847481,5.35,0.354,232,0.279,86.6,5532,1,1,749.3315145
0.1803505,5.35,0.354,232,0.279,86.6,5532,1,1,755.7636211
0.521357566,5.35,0.354,232,0.279,86.6,5532,1,1,2224.553041
0.697654033,5.35,0.354,232,0.279,86.6,5532,3,1,2996.007839
0.308250079,5.35,0.354,232,0.279,86.6,5532,3,1,1288.770179
0.388637775,5.35,0.354,232,0.279,86.6,5532,2,1,1777.890916
0.502879393,5.35,0.354,232,0.279,86.6,5532,3,1,1956.181174
0.30387758,5.35,0.354,232,0.279,86.6,5532,2,1,1426.474783
0.535339728,5.35,0.354,232,0.279,86.6,5532,2,1,2386.597368
0.105323578,5.35,0.354,232,0.279,86.6,5532,3,1,446.3863288
0.523569289,5.35,0.354,232,0.279,86.6,5532,1,1,2143.584347
0.612889576,5.35,0.354,232,0.279,86.6,5532,3,1,2540.36513
0.57877042,5.35,0.354,232,0.279,86.6,5532,3,1,2372.303928
0.336313739,5.35,0.354,232,0.279,86.6,5532,3,1,1457.437457
0.578765112,5.35,0.354,232,0.279,86.6,5532,3,1,2417.522629
0.125867471,5.35,0.354,232,0.279,86.6,5532,2,1,582.0988438
0.195831455,5.35,0.354,232,0.279,86.6,5532,1,1,774.9133192
0.399757138,5.35,0.354,232,0.279,86.6,5532,3,1,1530.20937
0.5682329,5.35,0.354,232,0.279,86.6,5532,3,1,2361.510243
0.091035618,5.35,0.354,232,0.279,86.6,5532,1,1,364.5113375
0.344259022,5.35,0.354,232,0.279,86.6,5532,1,1,1416.175779
0.541337186,5.35,0.354,232,0.279,86.6,5532,1,1,2308.103253
0.086853677,5.35,0.354,232,0.279,86.6,5532,2,1,381.9291497
0.085512064,5.35,0.354,232,0.279,86.6,5532,2,1,392.1728346
0.584212458,5.35,0.354,232,0.279,86.6,5532,1,1,2457.838075
0.125305213,5.35,0.354,232,0.279,86.6,5532,2,1,639.0773023
0.613278168,5.35,0.354,232,0.279,86.6,5532,3,1,2538.506463
0.288491681,5.35,0.354,232,0.279,86.6,5532,1,1,1235.541254
0.646716338,5.35,0.354,232,0.279,86.6,5532,1,1,2788.452745
0.32418669,5.35,0.354,232,0.279,86.6,5532,1,1,1354.165015
0.088309795,5.35,0.354,232,0.279,86.6,5532,2,1,431.8255399
0.085655859,5.35,0.354,232,0.279,86.6,5532,3,1,357.3044221
0.120954934,5.35,0.354,232,0.279,86.6,5532,2,1,555.5993076
0.234894608,5.35,0.354,232,0.279,86.6,5532,2,1,1003.128216
0.359717448,5.35,0.354,232,0.279,86.6,5532,3,1,1465.772788
0.098324962,5.35,0.354,232,0.279,86.6,5532,1,1,409.0623375
0.685778755,5.35,0.354,232,0.279,86.6,5532,1,1,2944.621607
0.619622958,5.35,0.354,232,0.279,86.6,5532,3,1,2558.101491
0.064709988,5.35,0.354,232,0.279,86.6,5532,3,1,270.0615092
0.129879582,5.35,0.354,232,0.279,86.6,5532,3,1,569.7795861
0.226052696,5.35,0.354,232,0.279,86.6,5532,1,1,908.0730679
0.372427987,5.35,0.354,232,0.279,86.6,5532,1,1,1557.827149
0.112959537,5.35,0.354,232,0.279,86.6,5532,2,1,542.8788577
0.694019899,5.35,0.354,232,0.279,86.6,5532,3,1,2971.601195
0.064754465,5.35,0.354,232,0.279,86.6,5532,3,1,261.1229601
0.119436944,5.35,0.354,232,0.279,86.6,5532,2,1,561.0721512
0.068897644,5.35,0.354,232,0.279,86.6,5532,2,1,309.6712537
0.657339093,5.35,0.354,232,0.279,86.6,5532,2,1,2831.677423
0.28475453,5.35,0.354,232,0.279,86.6,5532,2,1,1217.247074
0.663069379,5.35,0.354,232,0.279,86.6,5532,2,1,2828.228111
0.20754409,5.35,0.354,232,0.279,86.6,5532,2,1,1038.716958
0.636519486,5.35,0.354,232,0.279,86.6,5532,1,1,2719.254486
0.546897313,5.35,0.354,232,0.279,86.6,5532,1,1,2311.301525
0.428234109,5.35,0.354,232,0.279,86.6,5532,1,1,1779.557394
0.260140121,5.35,0.354,232,0.279,86.6,5532,1,1,1084.472459
0.175019848,5.35,0.354,232,0.279,86.6,5532,1,1,778.7263267
0.129613592,5.35,0.354,232,0.279,86.6,5532,1,1,536.8002744
0.290927687,5.35,0.354,232,0.279,86.6,5532,1,1,1183.355495
0.204332255,5.35,0.354,232,0.279,86.6,5532,1,1,801.6451466
0.6775244,5.35,0.354,232,0.279,86.6,5532,2,1,2908.33103
0.474735031,5.35,0.354,232,0.279,86.6,5532,2,1,2074.218112
0.44256798,5.35,0.354,232,0.279,86.6,5532,3,1,1796.379892
0.310016954,5.35,0.354,232,0.279,86.6,5532,1,1,1301.676597
0.271304832,5.35,0.354,232,0.279,86.6,5532,1,1,1090.047367
0.39463194,5.35,0.354,232,0.279,86.6,5532,3,1,1654.000877
0.401237819,5.35,0.354,232,0.279,86.6,5532,2,1,1892.571022
0.233534282,5.35,0.354,232,0.279,86.6,5532,2,1,1097.235786
0.362048073,5.35,0.354,232,0.279,86.6,5532,3,1,1402.179114
0.171467598,5.35,0.354,232,0.279,86.6,5532,1,1,737.2616147
0.438634789,5.35,0.354,232,0.279,86.6,5532,3,1,1785.817237
0.513280964,5.35,0.354,232,0.279,86.6,5532,2,1,2269.754927
0.125166242,5.35,0.354,232,0.279,86.6,5532,2,1,655.2286519
0.38659195,5.35,0.354,232,0.279,86.6,5532,1,1,1617.81909
0.116400459,5.35,0.354,232,0.279,86.6,5532,2,1,605.6500543
0.630631593,5.35,0.354,232,0.279,86.6,5532,1,1,2699.203787
0.647324914,5.35,0.354,232,0.279,86.6,5532,1,1,2790.563796
0.404156718,5.35,0.354,232,0.279,86.6,5532,2,1,1692.669182
0.158437158,5.35,0.354,232,0.279,86.6,5532,3,1,692.3657508
0.443407542,5.35,0.354,232,0.279,86.6,5532,1,1,1827.916862
0.344661911,5.35,0.354,232,0.279,86.6,5532,3,1,1328.831812
0.433512381,5.35,0.354,232,0.279,86.6,5532,3,1,1799.006473
0.590852004,5.35,0.354,232,0.279,86.6,5532,2,1,2535.687356
0.109221746,5.35,0.354,232,0.279,86.6,5532,3,1,460.1177461
0.309635645,5.35,0.354,232,0.279,86.6,5532,1,1,1229.996024
0.133205418,5.35,0.354,232,0.279,86.6,5532,3,1,592.4027243
0.190109673,5.35,0.354,232,0.279,86.6,5532,1,1,765.1654077
0.689734417,5.35,0.354,232,0.279,86.6,5532,1,1,2956.092745
0.556193274,5.35,0.354,232,0.279,86.6,5532,2,1,2397.893468
0.587754035,5.35,0.354,232,0.279,86.6,5532,3,1,2471.44515
0.570788002,5.35,0.354,232,0.279,86.6,5532,3,1,2288.651148
0.259118351,5.35,0.354,232,0.279,86.6,5532,2,1,1188.709209
0.240144926,5.35,0.354,232,0.279,86.6,5532,3,1,926.6861336
0.691819876,5.35,0.354,232,0.279,86.6,5532,3,1,2957.215276
0.624526778,5.35,0.354,232,0.279,86.6,5532,2,1,2684.368922
0.429436266,5.35,0.354,232,0.279,86.6,5532,2,1,1919.567088
0.060499319,5.35,0.354,232,0.279,86.6,5532,1,1,248.3344118
0.417774153,5.35,0.354,232,0.279,86.6,5532,2,1,1902.119094
0.419666749,5.35,0.354,232,0.279,86.6,5532,2,1,1790.710403
0.47916851,5.35,0.354,232,0.279,86.6,5532,3,1,1906.549359
0.324010003,5.35,0.354,232,0.279,86.6,5532,2,1,1460.802612
0.257739332,5.35,0.354,232,0.279,86.6,5532,2,1,1220.440049
0.318802883,5.35,0.354,232,0.279,86.6,5532,3,1,1334.443542
0.1519182,5.35,0.354,232,0.279,86.6,5532,1,1,621.0086037
0.441521841,5.35,0.354,232,0.279,86.6,5532,1,1,1857.987278
0.510613972,5.35,0.354,232,0.279,86.6,5532,1,1,2120.78617
0.178636761,5.35,0.354,232,0.279,86.6,5532,1,1,768.5187928
0.513746423,5.35,0.354,232,0.279,86.6,5532,2,1,2283.744194
0.145329329,5.35,0.354,232,0.279,86.6,5532,2,1,689.3162865
0.485347828,5.35,0.354,232,0.279,86.6,5532,3,1,2048.69852
0.097667357,5.35,0.354,232,0.279,86.6,5532,1,1,377.0833161
0.102993089,5.35,0.354,232,0.279,86.6,5532,1,1,448.8860455
0.071521999,5.35,0.354,232,0.279,86.6,5532,2,1,326.197565
0.15535982,5.35,0.354,232,0.279,86.6,5532,1,1,664.9024959
0.12836132,5.35,0.354,232,0.279,86.6,5532,3,1,560.160473
0.304629175,5.35,0.354,232,0.279,86.6,5532,3,1,1272.622109
0.333563489,5.35,0.354,232,0.279,86.6,5532,3,1,1411.172562
0.5071684,5.35,0.354,232,0.279,86.6,5532,1,1,2122.379169
0.430692741,5.35,0.354,232,0.279,86.6,5532,1,1,1853.798636
0.422660151,5.35,0.354,232,0.279,86.6,5532,3,1,1666.638936
0.203853604,5.35,0.354,232,0.279,86.6,5532,1,1,908.7902032
0.693201298,5.35,0.354,232,0.279,86.6,5532,3,1,2961.923315
0.677747443,5.35,0.354,232,0.279,86.6,5532,3,1,2895.920302
0.423244512,5.35,0.354,232,0.279,86.6,5532,3,1,1750.519552
0.36419341,5.35,0.354,232,0.279,86.6,5532,3,1,1575.062441
0.562911934,5.35,0.354,232,0.279,86.6,5532,3,1,2319.244156
0.443338656,5.35,0.354,232,0.279,86.6,5532,2,1,2080.37051
0.475694695,5.35,0.354,232,0.279,86.6,5532,3,1,1969.105415
0.263726097,5.35,0.354,232,0.279,86.6,5532,3,1,1093.468934
0.292565064,5.35,0.354,232,0.279,86.6,5532,3,1,1129.452227
0.309574315,5.35,0.354,232,0.279,86.6,5532,3,1,1318.480094
0.126010646,5.35,0.354,232,0.279,86.6,5532,2,1,605.510999
0.622078025,5.35,0.354,232,0.279,86.6,5532,1,1,2643.413183
0.328310265,5.35,0.354,232,0.279,86.6,5532,3,1,1375.452667
0.178097729,5.35,0.354,232,0.279,86.6,5532,1,1,775.5157801
0.529809085,5.35,0.354,232,0.279,86.6,5532,1,1,2284.307477
0.070664577,5.35,0.354,232,0.279,86.6,5532,2,1,327.6019059
0.201864266,5.35,0.354,232,0.279,86.6,5532,3,1,832.4965086
0.595165613,5.35,0.354,232,0.279,86.6,5532,3,1,2449.938826
0.451600373,5.35,0.354,232,0.279,86.6,5532,1,1,1929.93604
0.088760492,5.35,0.354,232,0.279,86.6,5532,1,1,383.1624038
0.691274065,5.35,0.354,232,0.279,86.6,5532,3,1,2954.940116
0.100353798,5.35,0.354,232,0.279,86.6,5532,1,1,411.1262243
0.173579925,5.35,0.354,232,0.279,86.6,5532,1,1,749.5316061
0.082804489,5.35,0.354,232,0.279,86.6,5532,3,1,352.7339247
0.697671312,5.35,0.354,232,0.279,86.6,5532,1,1,2996.234498
0.694214427,5.35,0.354,232,0.279,86.6,5532,1,1,2973.513163
0.062300134,5.35,0.354,232,0.279,86.6,5532,3,1,252.7080122
0.432569337,5.35,0.354,232,0.279,86.6,5532,2,1,1867.740654
0.351295975,5.35,0.354,232,0.279,86.6,5532,3,1,1409.871546
0.472984117,5.35,0.354,232,0.279,86.6,5532,1,1,1946.887504
0.605850279,5.35,0.354,232,0.279,86.6,5532,3,1,2491.803385
0.688490224,5.35,0.354,232,0.279,86.6,5532,3,1,2922.612531
0.348173249,5.35,0.354,232,0.279,86.6,5532,3,1,1480.733004
0.252520609,5.35,0.354,232,0.279,86.6,5532,2,1,1221.453455
0.65063504,5.35,0.354,232,0.279,86.6,5532,3,1,2747.900888
0.569342113,5.35,0.354,232,0.279,86.6,5532,1,1,2420.472552
0.055385028,5.35,0.354,232,0.279,86.6,5532,3,1,221.0424117
0.42061727,5.35,0.354,232,0.279,86.6,5532,2,1,1773.796267
0.63233307,5.35,0.354,232,0.279,86.6,5532,2,1,2686.262899
0.397598416,5.35,0.354,232,0.279,86.6,5532,3,1,1609.400947
0.314783779,5.35,0.354,232,0.279,86.6,5532,3,1,1300.783583
0.322955127,5.35,0.354,232,0.279,86.6,5532,2,1,1419.074838
0.194694987,5.35,0.354,232,0.279,86.6,5532,3,1,894.3205485
0.327505611,5.35,0.354,232,0.279,86.6,5532,1,1,1354.028986
0.258299188,5.35,0.354,232,0.279,86.6,5532,3,1,1036.029592
0.306098175,5.35,0.354,232,0.279,86.6,5532,1,1,1300.793839
0.288710967,5.35,0.354,232,0.279,86.6,5532,3,1,1190.916943
0.403751698,5.35,0.354,232,0.279,86.6,5532,3,1,1617.094892
0.589979202,5.35,0.354,232,0.279,86.6,5532,3,1,2442.458424
0.567324376,5.35,0.354,232,0.279,86.6,5532,1,1,2399.980474
0.41522215,5.35,0.354,232,0.279,86.6,5532,3,1,1681.624289
0.148601875,5.35,0.354,232,0.279,86.6,5532,2,1,754.6065363
0.635078633,5.35,0.354,232,0.279,86.6,5532,3,1,2632.316166
0.694760975,5.35,0.354,232,0.279,86.6,5532,1,1,2984.924106
0.662900189,5.35,0.354,232,0.279,86.6,5532,1,1,2829.087496
0.140355791,5.35,0.354,232,0.279,86.6,5532,1,1,571.4421125
0.167263593,5.35,0.354,232,0.279,86.6,5532,3,1,767.3279111
0.08685637,5.35,0.354,232,0.279,86.6,5532,3,1,396.2125846
0.108919454,5.35,0.354,232,0.279,86.6,5532,1,1,448.3401652
0.282268526,5.35,0.354,232,0.279,86.6,5532,1,1,1280.106714
0.442738101,5.35,0.354,232,0.279,86.6,5532,1,1,1795.93969
0.323614068,5.35,0.354,232,0.279,86.6,5532,2,1,1522.213774
0.514050943,5.35,0.354,232,0.279,86.6,5532,1,1,2094.047869
0.632271856,5.35,0.354,232,0.279,86.6,5532,3,1,2617.899477
0.39037753,5.35,0.354,232,0.279,86.6,5532,1,1,1575.74166
0.130922292,5.35,0.354,232,0.279,86.6,5532,2,1,619.5512973
0.399792278,5.35,0.354,232,0.279,86.6,5532,2,1,1895.475378
0.123281123,5.35,0.354,232,0.279,86.6,5532,3,1,529.9460416
0.535582918,5.35,0.354,232,0.279,86.6,5532,2,1,2323.402868
0.06090585,5.35,0.354,232,0.279,86.6,5532,2,1,265.608965
0.279706837,5.35,0.354,232,0.279,86.6,5532,2,1,1311.596016
0.124399517,5.35,0.354,232,0.279,86.6,5532,3,1,523.6017903
0.666368192,5.35,0.354,232,0.279,86.6,5532,1,1,2829.366112
0.221311848,5.35,0.354,232,0.279,86.6,5532,3,1,914.2252984
0.485782021,5.35,0.354,232,0.279,86.6,5532,2,1,2106.784797
0.498011953,5.35,0.354,232,0.279,86.6,5532,1,1,2077.853727
0.29656776,5.35,0.354,232,0.279,86.6,5532,3,1,1216.245018
0.387759665,5.35,0.354,232,0.279,86.6,5532,1,1,1605.563054
0.448186299,5.35,0.354,232,0.279,86.6,5532,1,1,1837.707734
0.292787507,5.35,0.354,232,0.279,86.6,5532,2,1,1415.615691
0.307157719,5.35,0.354,232,0.279,86.6,5532,2,1,1356.281951
0.070646174,5.35,0.354,232,0.279,86.6,5532,1,1,290.6954168
0.122543882,5.35,0.354,232,0.279,86.6,5532,3,1,584.2132579
0.234057468,5.35,0.354,232,0.279,86.6,5532,3,1,1002.110102
0.264693239,5.35,0.354,232,0.279,86.6,5532,2,1,1201.434199
0.291127582,5.35,0.354,232,0.279,86.6,5532,1,1,1227.894725
0.553384715,5.35,0.354,232,0.279,86.6,5532,1,1,2282.828312
0.360339719,5.35,0.354,232,0.279,86.6,5532,1,1,1489.091035
0.498802194,5.35,0.354,232,0.279,86.6,5532,1,1,2098.84099
0.460909855,5.35,0.354,232,0.279,86.6,5532,2,1,2029.597164
0.494069695,5.35,0.354,232,0.279,86.6,5532,1,1,2070.000717
0.548256689,5.35,0.354,232,0.279,86.6,5532,2,1,2371.746362
0.589073661,5.35,0.354,232,0.279,86.6,5532,2,1,2524.288857
0.054424724,5.35,0.354,232,0.279,86.6,5532,3,1,216.155719
0.642204946,5.35,0.354,232,0.279,86.6,5532,2,1,2738.167016
0.223500635,5.35,0.354,232,0.279,86.6,5532,2,1,1016.476684
0.072871496,5.35,0.354,232,0.279,86.6,5532,2,1,321.6316915
0.096280009,5.35,0.354,232,0.279,86.6,5532,3,1,445.0013245
0.56194084,5.35,0.354,232,0.279,86.6,5532,3,1,2339.362449
0.067516126,5.35,0.354,232,0.279,86.6,5532,2,1,303.9927697
0.246467806,5.35,0.354,232,0.279,86.6,5532,1,1,1068.629318
0.47120651,5.35,0.354,232,0.279,86.6,5532,3,1,1810.738403
0.261859207,5.35,0.354,232,0.279,86.6,5532,3,1,1068.533812
0.113579115,5.35,0.354,232,0.279,86.6,5532,2,1,491.8819633
0.491442531,5.35,0.354,232,0.279,86.6,5532,1,1,2013.720814
0.678562403,5.35,0.354,232,0.279,86.6,5532,1,1,2896.749589
0.471006712,5.35,0.354,232,0.279,86.6,5532,1,1,1979.966189
0.193468867,5.35,0.354,232,0.279,86.6,5532,3,1,809.2513206
0.07361757,5.35,0.354,232,0.279,86.6,5532,1,1,303.9982344
0.594514692,5.35,0.354,232,0.279,86.6,5532,2,1,2571.749257
0.476898712,5.35,0.354,232,0.279,86.6,5532,2,1,2103.953921
0.641197318,5.35,0.354,232,0.279,86.6,5532,1,1,2725.848767
0.196668653,5.35,0.354,232,0.279,86.6,5532,3,1,802.5028505
0.358903283,5.35,0.354,232,0.279,86.6,5532,1,1,1494.710501
0.069760528,5.35,0.354,232,0.279,86.6,5532,1,1,296.4517516
0.150176604,5.35,0.354,232,0.279,86.6,5532,2,1,754.3168238
0.517773217,5.35,0.354,232,0.279,86.6,5532,1,1,2238.938623
0.192280173,5.35,0.354,232,0.279,86.6,5532,2,1,931.6537878
0.284982494,5.35,0.354,232,0.279,86.6,5532,3,1,1169.18581
0.33931611,5.35,0.354,232,0.279,86.6,5532,2,1,1506.659589
0.675479543,5.35,0.354,232,0.279,86.6,5532,1,1,2874.697805
0.430494609,5.35,0.354,232,0.279,86.6,5532,2,1,1903.372778
0.080776428,5.35,0.354,232,0.279,86.6,5532,3,1,326.5211586
0.256501105,5.35,0.354,232,0.279,86.6,5532,2,1,1278.656638
0.397286341,5.35,0.354,232,0.279,86.6,5532,1,1,1641.490607
0.634668267,5.35,0.354,232,0.279,86.6,5532,1,1,2683.39604
0.060667793,5.35,0.354,232,0.279,86.6,5532,1,1,240.9047052
0.060359612,5.35,0.354,232,0.279,86.6,5532,1,1,244.0830522
0.573538601,5.35,0.354,232,0.279,86.6,5532,2,1,2448.564078
0.163205591,5.35,0.354,232,0.279,86.6,5532,1,1,701.6410088
